https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDC,tradecount
1564650000000,2019-08-01 09:00:00,ETHUSDC,213.05,213.26,212.53,213.25,258.41907,54981.02149,112
1564646400000,2019-08-01 08:00:00,ETHUSDC,213.81,213.81,212.59,212.88,107.60727,22932.09174,90
1564642800000,2019-08-01 07:00:00,ETHUSDC,213.42,213.82,212.99,213.81,69.6628,14869.3161139,54
1564639200000,2019-08-01 06:00:00,ETHUSDC,212.79,213.1,212.07,212.64,113.42178,24132.2584582,45
1564635600000,2019-08-01 05:00:00,ETHUSDC,213.41,213.73,212.4,212.82,222.18271,47384.9636555,70
1564632000000,2019-08-01 04:00:00,ETHUSDC,213.95,213.95,213.09,213.41,995.76038,212291.6057586,332
1564628400000,2019-08-01 03:00:00,ETHUSDC,214.44,214.44,213.79,213.96,97.99846,20989.3131502,40
1564624800000,2019-08-01 02:00:00,ETHUSDC,213.41,214.29,212.88,214.03,94.00634,20078.043102,55
1564621200000,2019-08-01 01:00:00,ETHUSDC,216.36,216.67,211.1,213.9,739.47139,158030.618756,372
1564617600000,2019-08-01 00:00:00,ETHUSDC,218.75,219.26,216.08,216.39,995.69241,216449.7263262,442
1564614000000,2019-07-31 23:00:00,ETHUSDC,216.72,219.0,216.72,218.82,321.56701,70078.3347845,106
1564610400000,2019-07-31 22:00:00,ETHUSDC,216.25,216.36,215.7,216.36,25.68691,5547.8219536,35
1564606800000,2019-07-31 21:00:00,ETHUSDC,215.64,215.92,215.34,215.92,250.57029,54040.4184494,125
1564603200000,2019-07-31 20:00:00,ETHUSDC,216.04,216.62,215.75,215.75,73.63432,15919.6992098,35
1564599600000,2019-07-31 19:00:00,ETHUSDC,215.4,215.76,215.18,215.58,98.75076,21267.5412716,51
1564596000000,2019-07-31 18:00:00,ETHUSDC,216.19,216.19,214.87,215.53,235.00255,50562.5710697,87
1564592400000,2019-07-31 17:00:00,ETHUSDC,215.79,216.76,215.31,215.87,97.9742,21165.002418,73
1564588800000,2019-07-31 16:00:00,ETHUSDC,217.42,218.05,215.77,215.86,229.35023,49678.764938,120
1564585200000,2019-07-31 15:00:00,ETHUSDC,215.78,217.36,215.78,217.2,858.5778,186250.8395866,288
1564581600000,2019-07-31 14:00:00,ETHUSDC,216.69,217.9,215.59,215.96,204.63267,44305.749039,232
1564578000000,2019-07-31 13:00:00,ETHUSDC,215.96,217.03,215.45,216.59,238.97871,51656.5971812,101
1564574400000,2019-07-31 12:00:00,ETHUSDC,212.91,217.53,212.74,215.67,584.34977,125812.1656116,312
1564570800000,2019-07-31 11:00:00,ETHUSDC,212.89,213.05,212.73,212.83,9.14928,1947.206554,14
1564567200000,2019-07-31 10:00:00,ETHUSDC,213.16,213.55,212.83,213.4,251.62574,53622.2507851,101
1564563600000,2019-07-31 09:00:00,ETHUSDC,212.34,213.16,212.14,213.16,49.14119,10440.2939827,70
1564560000000,2019-07-31 08:00:00,ETHUSDC,212.24,212.91,212.24,212.37,59.31963,12601.1248296,35
1564556400000,2019-07-31 07:00:00,ETHUSDC,213.22,213.72,211.7,211.7,78.15583,16613.457622,97
1564552800000,2019-07-31 06:00:00,ETHUSDC,212.7,213.88,212.7,213.06,125.09757,26712.3774248,51
1564549200000,2019-07-31 05:00:00,ETHUSDC,212.02,213.62,212.02,212.25,188.81225,40134.9474058,123
1564545600000,2019-07-31 04:00:00,ETHUSDC,211.96,212.0,211.11,211.68,89.53965,18950.5789041,45
1564542000000,2019-07-31 03:00:00,ETHUSDC,211.91,212.21,211.21,212.13,412.7821,87397.5934979,72
1564538400000,2019-07-31 02:00:00,ETHUSDC,212.27,212.51,211.89,211.91,70.38375,14949.0180116,37
1564534800000,2019-07-31 01:00:00,ETHUSDC,212.85,212.97,211.77,212.49,182.53246,38728.1893889,93
1564531200000,2019-07-31 00:00:00,ETHUSDC,210.02,212.59,209.91,212.46,95.19991,20186.1379142,109
1564527600000,2019-07-30 23:00:00,ETHUSDC,210.59,210.59,209.62,209.96,4.61476,969.797333,14
1564524000000,2019-07-30 22:00:00,ETHUSDC,209.77,211.1,209.75,210.25,67.72564,14242.7989982,65
1564520400000,2019-07-30 21:00:00,ETHUSDC,209.31,209.97,208.76,209.97,44.59763,9334.2689949,45
1564516800000,2019-07-30 20:00:00,ETHUSDC,210.99,211.15,208.61,209.39,252.82626,52898.0352843,102
1564513200000,2019-07-30 19:00:00,ETHUSDC,212.31,212.31,209.83,211.0,222.96064,47029.9669236,163
1564509600000,2019-07-30 18:00:00,ETHUSDC,211.87,212.26,211.03,211.61,155.25006,32895.2226336,72
1564506000000,2019-07-30 17:00:00,ETHUSDC,212.25,212.29,211.02,211.49,122.95516,26020.4173314,74
1564502400000,2019-07-30 16:00:00,ETHUSDC,212.6,213.45,211.76,212.22,405.52863,86227.0934546,120
1564498800000,2019-07-30 15:00:00,ETHUSDC,209.71,214.55,209.71,212.36,1095.54674,233576.162102,349
1564495200000,2019-07-30 14:00:00,ETHUSDC,208.99,209.94,208.55,209.69,733.62632,153756.0312983,110
1564491600000,2019-07-30 13:00:00,ETHUSDC,209.41,209.44,208.63,208.78,54.48604,11395.75977,37
1564488000000,2019-07-30 12:00:00,ETHUSDC,209.34,209.92,208.82,208.96,67.60027,14153.292863,47
1564484400000,2019-07-30 11:00:00,ETHUSDC,208.29,209.97,208.07,208.99,143.95807,30095.8876962,115
1564480800000,2019-07-30 10:00:00,ETHUSDC,207.62,208.51,207.61,208.25,84.0309,17488.2540657,58
1564477200000,2019-07-30 09:00:00,ETHUSDC,207.58,207.85,207.48,207.85,16.01898,3324.8826795,11
1564473600000,2019-07-30 08:00:00,ETHUSDC,208.28,208.63,207.66,207.75,27.41944,5706.298262,28
1564470000000,2019-07-30 07:00:00,ETHUSDC,208.11,208.24,207.83,207.97,6.85778,1426.8534724,10
1564466400000,2019-07-30 06:00:00,ETHUSDC,207.15,208.49,207.15,208.3,202.78844,42090.784332,66
1564462800000,2019-07-30 05:00:00,ETHUSDC,206.68,207.15,205.73,207.15,147.03718,30409.5123503,110
1564459200000,2019-07-30 04:00:00,ETHUSDC,206.33,206.96,206.33,206.77,105.54413,21800.6438492,61
1564455600000,2019-07-30 03:00:00,ETHUSDC,205.85,206.93,205.68,206.93,348.76685,72077.4074608,170
1564452000000,2019-07-30 02:00:00,ETHUSDC,207.69,208.83,204.25,206.02,341.87694,70583.0351395,244
1564448400000,2019-07-30 01:00:00,ETHUSDC,209.54,209.67,207.82,207.96,212.14728,44286.2534423,72
1564444800000,2019-07-30 00:00:00,ETHUSDC,211.29,211.32,210.18,210.18,43.05305,9070.5026225,21
1564441200000,2019-07-29 23:00:00,ETHUSDC,211.73,211.85,209.72,210.54,111.69814,23611.6711592,59
1564437600000,2019-07-29 22:00:00,ETHUSDC,210.16,212.13,210.16,211.68,103.43581,21859.4621824,43
1564434000000,2019-07-29 21:00:00,ETHUSDC,211.54,211.96,210.59,211.09,46.95301,9914.4696304,36
1564430400000,2019-07-29 20:00:00,ETHUSDC,209.46,211.75,209.28,211.51,124.35267,26113.2847035,64
1564426800000,2019-07-29 19:00:00,ETHUSDC,209.67,210.21,208.93,209.8,123.8943,25975.554691,60
1564423200000,2019-07-29 18:00:00,ETHUSDC,209.35,209.87,208.77,209.67,175.05242,36646.1201,82
1564419600000,2019-07-29 17:00:00,ETHUSDC,210.62,210.9,208.0,209.12,452.66917,95058.4583125,207
1564416000000,2019-07-29 16:00:00,ETHUSDC,208.44,212.94,206.12,210.62,660.72296,138587.3670883,402
1564412400000,2019-07-29 15:00:00,ETHUSDC,208.23,209.87,208.08,209.15,534.21981,111776.3574735,192
1564408800000,2019-07-29 14:00:00,ETHUSDC,208.83,209.91,207.95,208.19,229.77445,47947.9461432,139
1564405200000,2019-07-29 13:00:00,ETHUSDC,209.35,210.58,208.64,208.75,443.22663,92852.2121627,213
1564401600000,2019-07-29 12:00:00,ETHUSDC,208.2,210.0,207.57,209.46,286.5445,59899.7660701,94
1564398000000,2019-07-29 11:00:00,ETHUSDC,208.68,208.81,207.59,208.28,85.38986,17789.4271157,44
1564394400000,2019-07-29 10:00:00,ETHUSDC,208.09,209.42,207.67,208.87,216.02954,44972.6695794,78
1564390800000,2019-07-29 09:00:00,ETHUSDC,210.51,211.2,206.29,208.24,425.69943,88753.9356382,275
1564387200000,2019-07-29 08:00:00,ETHUSDC,212.02,212.32,210.58,210.68,100.16977,21212.5034962,68
1564383600000,2019-07-29 07:00:00,ETHUSDC,210.92,211.86,210.81,211.82,91.1333,19282.8231085,49
1564380000000,2019-07-29 06:00:00,ETHUSDC,211.62,211.62,210.97,210.97,12.3715,2613.0889118,24
1564376400000,2019-07-29 05:00:00,ETHUSDC,213.11,213.11,211.3,211.61,140.82531,29810.8889776,54
1564372800000,2019-07-29 04:00:00,ETHUSDC,212.85,213.35,212.75,213.11,149.73341,31912.4016075,67
1564369200000,2019-07-29 03:00:00,ETHUSDC,213.4,213.5,212.12,212.44,181.73614,38633.6589031,64
1564365600000,2019-07-29 02:00:00,ETHUSDC,213.55,213.95,213.0,213.28,553.99495,118329.5137778,275
1564362000000,2019-07-29 01:00:00,ETHUSDC,209.97,215.37,209.97,214.0,508.07435,108576.543077,260
1564358400000,2019-07-29 00:00:00,ETHUSDC,211.66,211.66,208.8,209.8,520.92815,109332.9425206,179
1564354800000,2019-07-28 23:00:00,ETHUSDC,207.7,213.6,206.67,211.21,615.3531,129835.7440538,419
1564351200000,2019-07-28 22:00:00,ETHUSDC,205.9,211.03,197.65,208.08,2323.42678,471066.4755114,1032
1564347600000,2019-07-28 21:00:00,ETHUSDC,207.73,207.77,204.8,206.54,440.82967,90697.3900236,73
1564344000000,2019-07-28 20:00:00,ETHUSDC,207.95,208.69,206.92,207.92,104.4147,21652.4714539,87
1564340400000,2019-07-28 19:00:00,ETHUSDC,207.9,208.51,207.71,208.15,49.11903,10222.9391819,25
1564336800000,2019-07-28 18:00:00,ETHUSDC,208.26,208.66,207.61,207.9,68.29033,14201.1773338,51
1564333200000,2019-07-28 17:00:00,ETHUSDC,207.8,208.56,207.62,208.24,83.65894,17411.7209024,45
1564329600000,2019-07-28 16:00:00,ETHUSDC,207.93,208.62,207.12,207.62,249.72028,51898.6679178,92
1564326000000,2019-07-28 15:00:00,ETHUSDC,207.59,208.66,207.59,208.01,124.56601,25912.9379906,53
1564322400000,2019-07-28 14:00:00,ETHUSDC,208.32,208.57,207.66,207.78,171.32192,35634.1330163,97
1564318800000,2019-07-28 13:00:00,ETHUSDC,208.98,208.98,207.9,207.9,661.67097,137571.6767281,158
1564315200000,2019-07-28 12:00:00,ETHUSDC,209.35,209.64,208.71,208.74,543.85966,113570.1157593,191
1564311600000,2019-07-28 11:00:00,ETHUSDC,207.94,210.3,207.94,209.52,94.0117,19683.4904064,66
1564308000000,2019-07-28 10:00:00,ETHUSDC,208.18,208.35,207.26,207.63,59.29357,12325.3723312,39
1564304400000,2019-07-28 09:00:00,ETHUSDC,209.26,209.83,208.04,208.04,154.56911,32335.3165328,104
1564300800000,2019-07-28 08:00:00,ETHUSDC,208.86,209.19,208.0,209.07,43.56676,9083.1817231,50
1564297200000,2019-07-28 07:00:00,ETHUSDC,209.93,209.93,208.5,208.5,53.78004,11253.7964692,25
1564293600000,2019-07-28 06:00:00,ETHUSDC,209.71,210.18,208.9,209.76,67.27533,14100.1232881,45
1564290000000,2019-07-28 05:00:00,ETHUSDC,209.63,210.21,209.13,209.13,214.7869,45093.6259687,93
1564286400000,2019-07-28 04:00:00,ETHUSDC,207.58,211.4,207.41,209.64,492.94652,103448.4215975,165
1564282800000,2019-07-28 03:00:00,ETHUSDC,206.73,207.74,206.73,207.36,12.95081,2683.6401559,18
1564279200000,2019-07-28 02:00:00,ETHUSDC,207.3,207.52,206.96,206.97,46.61183,9654.6672171,36
1564275600000,2019-07-28 01:00:00,ETHUSDC,206.36,207.72,206.28,207.43,54.77464,11340.8129244,38
1564272000000,2019-07-28 00:00:00,ETHUSDC,206.48,207.23,206.04,206.21,81.5923,16857.7198152,62
1564268400000,2019-07-27 23:00:00,ETHUSDC,206.54,207.59,205.91,206.71,177.03906,36624.2192531,110
1564264800000,2019-07-27 22:00:00,ETHUSDC,208.7,208.7,205.45,206.2,376.60362,78060.4895707,250
1564261200000,2019-07-27 21:00:00,ETHUSDC,207.94,208.9,207.77,208.7,125.60003,26144.1295876,85
1564257600000,2019-07-27 20:00:00,ETHUSDC,207.36,207.95,206.81,207.95,61.54954,12766.62516,45
1564254000000,2019-07-27 19:00:00,ETHUSDC,206.59,208.22,206.45,207.26,69.94965,14529.7486645,67
1564250400000,2019-07-27 18:00:00,ETHUSDC,208.0,208.88,206.91,206.91,185.42791,38515.4564671,129
1564246800000,2019-07-27 17:00:00,ETHUSDC,207.05,208.44,206.95,208.01,226.85411,47094.4076393,117
1564243200000,2019-07-27 16:00:00,ETHUSDC,206.38,207.26,206.29,207.23,390.25253,80687.3358363,157
1564239600000,2019-07-27 15:00:00,ETHUSDC,205.47,206.84,203.16,206.38,356.55518,73232.4619002,211
1564236000000,2019-07-27 14:00:00,ETHUSDC,206.0,206.93,205.32,205.32,209.26704,43134.1534477,87
1564232400000,2019-07-27 13:00:00,ETHUSDC,205.84,207.28,205.12,206.0,160.70513,33097.4904119,87
1564228800000,2019-07-27 12:00:00,ETHUSDC,207.01,207.01,202.75,206.05,800.22045,164061.2095649,400
1564225200000,2019-07-27 11:00:00,ETHUSDC,208.5,209.28,205.14,207.01,643.16831,133714.2120979,345
1564221600000,2019-07-27 10:00:00,ETHUSDC,219.8,219.8,206.39,208.39,1735.30068,365154.4488652,827
1564218000000,2019-07-27 09:00:00,ETHUSDC,220.47,220.85,219.5,219.8,179.81026,39617.2637644,86
1564214400000,2019-07-27 08:00:00,ETHUSDC,220.53,221.57,220.42,220.42,40.63246,8983.9769466,31
1564210800000,2019-07-27 07:00:00,ETHUSDC,220.03,221.43,219.75,221.43,139.92873,30851.0752628,77
1564207200000,2019-07-27 06:00:00,ETHUSDC,220.5,220.98,220.09,220.64,49.78488,10982.9332998,35
1564203600000,2019-07-27 05:00:00,ETHUSDC,221.8,221.81,220.35,220.5,110.29097,24364.3949493,67
1564200000000,2019-07-27 04:00:00,ETHUSDC,222.1,222.42,221.35,221.88,291.33398,64636.7419716,128
1564196400000,2019-07-27 03:00:00,ETHUSDC,223.16,223.58,221.73,222.04,1512.3948,337419.1665304,288
1564192800000,2019-07-27 02:00:00,ETHUSDC,221.73,223.49,221.59,222.83,675.95539,150421.7323233,214
1564189200000,2019-07-27 01:00:00,ETHUSDC,222.91,223.97,221.7,222.06,1271.31032,282931.7470749,282
1564185600000,2019-07-27 00:00:00,ETHUSDC,219.29,223.14,218.79,223.03,396.59992,87849.2641036,247
1564182000000,2019-07-26 23:00:00,ETHUSDC,217.8,220.05,217.8,219.09,216.66866,47388.9474437,113
1564178400000,2019-07-26 22:00:00,ETHUSDC,218.32,218.59,217.34,217.8,67.97754,14815.6235042,56
1564174800000,2019-07-26 21:00:00,ETHUSDC,218.44,218.47,216.5,218.0,73.39651,15976.446348,77
1564171200000,2019-07-26 20:00:00,ETHUSDC,220.08,220.09,218.05,218.05,301.93778,66197.5524264,127
1564167600000,2019-07-26 19:00:00,ETHUSDC,219.1,220.5,219.1,219.93,226.65033,49811.4604861,111
1564164000000,2019-07-26 18:00:00,ETHUSDC,218.64,219.83,218.28,219.83,170.9038,37399.2012139,97
1564160400000,2019-07-26 17:00:00,ETHUSDC,219.19,219.19,217.0,218.67,128.94026,28133.8222019,76
1564156800000,2019-07-26 16:00:00,ETHUSDC,215.61,220.66,215.4,219.0,284.1922,62051.6922572,157
1564153200000,2019-07-26 15:00:00,ETHUSDC,216.15,216.34,215.13,216.11,145.04452,31290.6254392,65
1564149600000,2019-07-26 14:00:00,ETHUSDC,216.13,216.13,214.37,215.62,126.80072,27347.7355983,87
1564146000000,2019-07-26 13:00:00,ETHUSDC,216.07,216.49,215.33,215.95,47.32297,10221.7347285,53
1564142400000,2019-07-26 12:00:00,ETHUSDC,216.93,217.88,216.03,216.07,146.57019,31823.1266575,127
1564138800000,2019-07-26 11:00:00,ETHUSDC,216.92,218.5,216.92,217.54,264.85208,57717.4368394,91
1564135200000,2019-07-26 10:00:00,ETHUSDC,215.96,216.89,215.89,216.89,70.68088,15307.7089725,59
1564131600000,2019-07-26 09:00:00,ETHUSDC,217.31,217.33,215.96,216.86,101.47465,21943.2455656,53
1564128000000,2019-07-26 08:00:00,ETHUSDC,216.5,217.16,215.52,217.13,279.02983,60349.7015644,100
1564124400000,2019-07-26 07:00:00,ETHUSDC,214.09,216.61,211.96,216.42,951.82719,204307.3309377,350
1564120800000,2019-07-26 06:00:00,ETHUSDC,215.12,215.17,213.14,213.27,162.28029,34727.2548833,101
1564117200000,2019-07-26 05:00:00,ETHUSDC,215.5,215.58,214.96,215.11,48.29977,10395.0939978,55
1564113600000,2019-07-26 04:00:00,ETHUSDC,214.72,215.19,214.56,215.19,103.66526,22292.2632043,49
1564110000000,2019-07-26 03:00:00,ETHUSDC,214.08,215.84,213.65,214.61,1177.10633,252355.4364136,348
1564106400000,2019-07-26 02:00:00,ETHUSDC,214.67,214.97,213.72,214.24,517.41851,110893.6783923,331
1564102800000,2019-07-26 01:00:00,ETHUSDC,216.35,216.35,213.0,214.8,322.41769,68996.3624325,133
1564099200000,2019-07-26 00:00:00,ETHUSDC,218.99,219.26,214.31,216.35,370.89252,80224.2062876,277
1564095600000,2019-07-25 23:00:00,ETHUSDC,219.97,219.97,219.0,219.0,53.84578,11825.0348863,47
1564092000000,2019-07-25 22:00:00,ETHUSDC,219.19,220.49,218.97,219.77,115.13437,25292.3744758,61
1564088400000,2019-07-25 21:00:00,ETHUSDC,218.68,219.19,217.5,219.19,238.67114,52148.4867952,155
1564084800000,2019-07-25 20:00:00,ETHUSDC,217.86,218.74,216.0,218.74,230.9064,50248.9966201,161
1564081200000,2019-07-25 19:00:00,ETHUSDC,221.0,221.41,216.97,217.91,507.20886,111244.5867388,266
1564077600000,2019-07-25 18:00:00,ETHUSDC,221.38,221.82,220.91,221.0,76.73019,16983.7584018,58
1564074000000,2019-07-25 17:00:00,ETHUSDC,221.19,222.18,220.58,221.76,82.01234,18175.2772487,82
1564070400000,2019-07-25 16:00:00,ETHUSDC,221.16,223.32,219.66,221.64,331.03512,73138.4083053,131
1564066800000,2019-07-25 15:00:00,ETHUSDC,221.35,221.84,220.62,220.62,298.31402,66051.0678152,156
1564063200000,2019-07-25 14:00:00,ETHUSDC,219.9,222.21,219.9,220.98,142.73363,31550.7905691,99
1564059600000,2019-07-25 13:00:00,ETHUSDC,224.01,224.01,218.74,219.9,725.20694,159568.3269171,304
1564056000000,2019-07-25 12:00:00,ETHUSDC,222.46,224.91,222.46,224.57,114.69032,25665.1512287,124
1564052400000,2019-07-25 11:00:00,ETHUSDC,222.12,223.04,222.08,222.77,153.6701,34201.6680674,80
1564048800000,2019-07-25 10:00:00,ETHUSDC,222.24,223.21,221.68,222.39,263.87688,58652.277217,94
1564045200000,2019-07-25 09:00:00,ETHUSDC,222.24,223.56,221.57,222.23,33.39187,7416.918413,43
1564041600000,2019-07-25 08:00:00,ETHUSDC,220.72,222.9,220.71,222.43,74.54691,16547.2835393,53
1564038000000,2019-07-25 07:00:00,ETHUSDC,221.99,222.74,220.51,220.71,129.99428,28826.7073218,76
1564034400000,2019-07-25 06:00:00,ETHUSDC,221.24,222.01,220.8,222.01,269.59559,59679.5478836,90
1564030800000,2019-07-25 05:00:00,ETHUSDC,221.24,221.95,220.4,221.95,428.27621,94761.0699856,192
1564027200000,2019-07-25 04:00:00,ETHUSDC,222.45,223.25,220.73,220.92,191.50368,42339.4133427,97
1564023600000,2019-07-25 03:00:00,ETHUSDC,223.04,224.4,221.1,222.11,735.70102,163546.2699162,270
1564020000000,2019-07-25 02:00:00,ETHUSDC,222.59,223.59,222.14,223.06,170.95838,38080.5214609,112
1564016400000,2019-07-25 01:00:00,ETHUSDC,222.66,223.72,221.86,222.5,388.87,86632.1072984,274
1564012800000,2019-07-25 00:00:00,ETHUSDC,215.85,225.42,215.77,222.74,502.88816,111345.0174493,363
1564009200000,2019-07-24 23:00:00,ETHUSDC,215.01,218.0,215.01,216.2,71.74568,15539.0053059,58
1564005600000,2019-07-24 22:00:00,ETHUSDC,216.65,217.47,214.5,214.5,370.65308,79993.4205585,92
1564002000000,2019-07-24 21:00:00,ETHUSDC,214.94,218.05,214.34,216.0,902.42607,195222.3643241,524
1563998400000,2019-07-24 20:00:00,ETHUSDC,211.88,215.33,211.82,215.1,556.74822,118568.2139824,199
1563994800000,2019-07-24 19:00:00,ETHUSDC,210.61,211.91,209.21,211.61,96.95891,20447.4829848,111
1563991200000,2019-07-24 18:00:00,ETHUSDC,210.56,212.37,210.56,210.86,69.22622,14653.368937,25
1563987600000,2019-07-24 17:00:00,ETHUSDC,209.11,211.62,209.11,210.92,221.78128,46776.0477908,111
1563984000000,2019-07-24 16:00:00,ETHUSDC,215.9,216.17,207.96,209.44,754.33903,159591.919655,295
1563980400000,2019-07-24 15:00:00,ETHUSDC,214.45,216.48,213.63,215.9,232.76192,49971.2783951,181
1563976800000,2019-07-24 14:00:00,ETHUSDC,207.38,214.46,207.2,214.11,1378.95442,290666.875874,350
1563973200000,2019-07-24 13:00:00,ETHUSDC,207.7,208.83,206.85,207.73,429.67276,89288.0399792,108
1563969600000,2019-07-24 12:00:00,ETHUSDC,207.28,208.33,206.72,207.7,631.81354,131180.4932942,155
1563966000000,2019-07-24 11:00:00,ETHUSDC,206.87,207.34,205.11,207.28,125.05055,25879.8877921,74
1563962400000,2019-07-24 10:00:00,ETHUSDC,208.01,208.41,206.24,206.88,355.19985,73706.0731391,90
1563958800000,2019-07-24 09:00:00,ETHUSDC,207.61,208.36,206.81,208.36,121.91419,25289.9620881,66
1563955200000,2019-07-24 08:00:00,ETHUSDC,205.94,207.87,205.24,207.03,221.15621,45701.2161435,84
1563951600000,2019-07-24 07:00:00,ETHUSDC,205.64,206.4,205.46,205.87,63.553,13079.6526576,63
1563948000000,2019-07-24 06:00:00,ETHUSDC,205.63,206.97,205.63,205.65,236.31485,48721.6955085,115
1563944400000,2019-07-24 05:00:00,ETHUSDC,204.11,206.25,204.11,205.42,406.2851,83360.2527754,147
1563940800000,2019-07-24 04:00:00,ETHUSDC,203.92,204.76,202.54,204.5,250.9624,51123.0797886,141
1563937200000,2019-07-24 03:00:00,ETHUSDC,204.62,205.11,203.74,204.26,363.13868,74319.9194819,81
1563933600000,2019-07-24 02:00:00,ETHUSDC,204.9,205.79,202.53,205.0,482.55071,98579.7682317,175
1563930000000,2019-07-24 01:00:00,ETHUSDC,205.0,206.78,204.78,205.2,373.564,76921.1093689,96
1563926400000,2019-07-24 00:00:00,ETHUSDC,211.84,211.84,201.12,205.25,1011.89766,207665.0472056,584
1563922800000,2019-07-23 23:00:00,ETHUSDC,215.5,215.93,211.13,212.37,537.8161,114787.8282822,300
1563919200000,2019-07-23 22:00:00,ETHUSDC,217.02,217.42,215.12,215.12,340.24015,73637.4974517,155
1563915600000,2019-07-23 21:00:00,ETHUSDC,217.62,218.01,216.02,216.75,439.83113,95419.5585977,349
1563912000000,2019-07-23 20:00:00,ETHUSDC,217.2,218.78,217.2,217.81,255.50979,55784.5837848,152
1563908400000,2019-07-23 19:00:00,ETHUSDC,217.35,218.2,216.43,216.7,262.81037,57071.5961757,108
1563904800000,2019-07-23 18:00:00,ETHUSDC,212.14,219.56,212.14,216.55,814.16008,176825.6582512,395
1563901200000,2019-07-23 17:00:00,ETHUSDC,211.43,212.37,210.91,212.14,308.34073,65264.8338075,135
1563897600000,2019-07-23 16:00:00,ETHUSDC,209.35,211.96,208.97,210.73,109.66177,23058.1143172,93
1563894000000,2019-07-23 15:00:00,ETHUSDC,211.5,212.85,209.57,209.57,102.1365,21565.7824311,114
1563890400000,2019-07-23 14:00:00,ETHUSDC,210.9,211.81,209.25,211.5,198.42034,41771.9637408,121
1563886800000,2019-07-23 13:00:00,ETHUSDC,212.03,212.03,208.46,210.63,299.74137,62855.465275,188
1563883200000,2019-07-23 12:00:00,ETHUSDC,212.4,213.03,211.04,212.2,85.3477,18039.2543842,59
1563879600000,2019-07-23 11:00:00,ETHUSDC,212.02,213.06,211.65,211.94,80.02118,16984.3942388,107
1563876000000,2019-07-23 10:00:00,ETHUSDC,210.38,212.09,208.75,211.89,731.32641,154009.6146091,340
1563872400000,2019-07-23 09:00:00,ETHUSDC,210.42,210.68,208.97,210.28,247.62388,51974.2369918,183
1563868800000,2019-07-23 08:00:00,ETHUSDC,212.34,213.05,209.5,210.32,1086.34142,229584.687281,322
1563865200000,2019-07-23 07:00:00,ETHUSDC,211.96,214.82,211.85,212.05,270.17041,57627.045487,166
1563861600000,2019-07-23 06:00:00,ETHUSDC,214.57,214.91,210.65,211.83,715.03975,151771.5023634,337
1563858000000,2019-07-23 05:00:00,ETHUSDC,216.5,216.56,213.48,213.9,335.77874,72231.972686,148
1563854400000,2019-07-23 04:00:00,ETHUSDC,216.65,216.69,215.64,216.54,220.61877,47730.9085959,74
1563850800000,2019-07-23 03:00:00,ETHUSDC,216.79,217.38,216.51,216.51,22.76307,4939.8492404,18
1563847200000,2019-07-23 02:00:00,ETHUSDC,215.25,217.42,215.0,216.99,315.32381,68120.8150765,123
1563843600000,2019-07-23 01:00:00,ETHUSDC,215.04,215.54,214.14,214.91,112.96224,24265.1749947,82
1563840000000,2019-07-23 00:00:00,ETHUSDC,216.87,216.92,214.13,215.26,93.32105,20145.4832193,81
1563836400000,2019-07-22 23:00:00,ETHUSDC,215.99,217.52,215.81,216.79,127.85299,27724.6991984,66
1563832800000,2019-07-22 22:00:00,ETHUSDC,215.63,218.18,215.28,216.2,105.83431,22911.6727775,111
1563829200000,2019-07-22 21:00:00,ETHUSDC,218.23,218.48,215.94,215.97,353.72707,76796.0375359,183
1563825600000,2019-07-22 20:00:00,ETHUSDC,212.42,218.05,212.0,217.83,217.39183,46732.6925065,190
1563822000000,2019-07-22 19:00:00,ETHUSDC,216.14,216.26,211.74,212.93,795.05839,169989.257747,307
1563818400000,2019-07-22 18:00:00,ETHUSDC,215.7,216.0,214.94,215.3,257.03133,55365.8180616,152
1563814800000,2019-07-22 17:00:00,ETHUSDC,214.2,216.73,212.84,215.32,256.56826,55101.4725907,219
1563811200000,2019-07-22 16:00:00,ETHUSDC,214.28,215.51,213.73,214.25,327.99589,70386.4127083,133
1563807600000,2019-07-22 15:00:00,ETHUSDC,215.1,216.96,214.6,214.73,231.2642,49818.3045555,122
1563804000000,2019-07-22 14:00:00,ETHUSDC,220.68,221.89,213.69,215.78,653.49771,141648.1334245,368
1563800400000,2019-07-22 13:00:00,ETHUSDC,222.53,222.53,220.22,221.18,123.43991,27344.3373175,56
1563796800000,2019-07-22 12:00:00,ETHUSDC,222.82,222.82,221.31,222.48,38.0217,8452.6985852,37
1563793200000,2019-07-22 11:00:00,ETHUSDC,222.04,223.82,221.08,222.9,258.86325,57588.2560399,119
1563789600000,2019-07-22 10:00:00,ETHUSDC,220.19,222.7,219.22,221.65,405.44847,89533.0943308,157
1563786000000,2019-07-22 09:00:00,ETHUSDC,223.94,223.94,220.29,220.88,388.54845,86260.3291262,220
1563782400000,2019-07-22 08:00:00,ETHUSDC,225.33,225.35,223.64,223.84,40.4196,9065.3530213,34
1563778800000,2019-07-22 07:00:00,ETHUSDC,225.32,225.55,224.58,224.78,49.70524,11181.8990951,46
1563775200000,2019-07-22 06:00:00,ETHUSDC,225.65,226.43,224.67,225.32,87.90251,19845.8303517,81
1563771600000,2019-07-22 05:00:00,ETHUSDC,224.24,225.83,222.85,225.29,147.77216,33119.470311,121
